,Year,Copper,Iron,Zinc,Manganese,Lead
2639,2021.0,0.026,0.028,0.0,0.0,0.0
2640,2021.0,0.0,0.0,0.0,0.0,0.0
2641,2021.0,0.069,0.018,0.036,0.0,0.036
2642,2021.0,0.01,0.051,0.0,0.0,0.0
2643,2021.0,0.076,0.035,0.02,0.0,0.02
2644,2021.0,0.021,0.0,0.006,0.0,0.006
2645,2021.0,0.013,0.007,0.005,0.0,0.005
2646,2021.0,0.058,0.016,0.0,0.0,0.0
2647,2021.0,0.0,0.0,0.0,0.0,0.0
2648,2021.0,0.022,0.012,0.005,0.0,0.005
2649,2021.0,0.011,0.0,0.006,0.0,0.006
2650,2021.0,0.061,0.008,0.015,0.0,0.015
2651,2021.0,0.042,0.08,0.0,0.0,0.0
2652,2022.0,0.007,0.005,0.005,0.002,0.005
2653,2022.0,0.21,0.046,0.012,0.002,0.012
2654,2022.0,0.012,0.011,0.005,0.002,0.005
2655,2022.0,0.027,0.013,0.026,0.038,0.026
2656,2022.0,0.008,0.007,0.005,0.002,0.005
2657,2022.0,0.01,0.013,0.005,0.002,0.005
2658,2022.0,0.005,0.032,0.005,0.002,0.005
2659,2022.0,0.088,0.013,0.018,0.002,0.018
2660,2022.0,0.018,0.014,0.005,0.002,0.005
2661,2022.0,0.005,0.006,0.005,0.002,0.005
2662,2022.0,0.029,0.013,0.005,0.002,0.005
2663,2022.0,0.13,0.01,0.005,0.002,0.005
2664,2022.0,0.009,0.017,0.005,0.002,0.005
2665,2022.0,0.022,0.198,0.028,0.006,0.028
2666,2022.0,0.011,0.005,0.005,0.002,0.005
2667,2022.0,0.014,0.005,0.005,0.002,0.005
2668,2022.0,0.022,0.005,0.006,0.002,0.006
2669,2022.0,0.024,0.005,0.005,0.002,0.005
2670,2022.0,0.019,0.025,0.005,0.002,0.005
2671,2022.0,0.056,0.006,0.011,0.002,0.011
2672,2022.0,0.006,0.024,0.005,0.002,0.005
2673,2022.0,0.007,0.019,0.005,0.002,0.005
2674,2022.0,0.005,0.019,0.005,0.002,0.005
2675,2022.0,0.196,0.028,0.041,0.002,0.041
2676,2022.0,0.009,0.05,0.005,0.002,0.005
2677,2022.0,0.039,0.04,0.012,0.002,0.012
2678,2022.0,0.006,0.011,0.005,0.002,0.005
2679,2022.0,0.015,0.016,0.005,0.002,0.005
2680,2022.0,0.006,0.018,0.005,0.002,0.005
2681,2022.0,0.016,0.017,0.005,0.002,0.005
2682,2022.0,0.034,0.019,0.005,0.002,0.005
2683,2022.0,0.005,0.024,0.005,0.002,0.005
2684,2022.0,0.005,0.009,0.005,0.002,0.005
2685,2022.0,0.01,0.005,0.013,0.002,0.013
2686,2022.0,0.013,0.005,0.005,0.002,0.005
2687,2022.0,0.005,0.005,0.071,0.002,0.071
2688,2022.0,0.005,0.005,0.005,0.002,0.005
2689,2022.0,0.01,0.019,0.005,0.002,0.005
2690,2022.0,0.065,0.009,0.008,0.002,0.008
2691,2022.0,0.009,0.014,0.059,0.002,0.059
2692,2022.0,0.029,0.039,0.01,0.002,0.01
2693,2022.0,0.007,0.031,0.005,0.002,0.005
2694,2022.0,0.008,0.028,0.005,0.002,0.005
2695,2022.0,0.043,0.015,0.005,0.002,0.005
2696,2022.0,0.011,0.005,0.005,0.002,0.005
2697,2022.0,0.031,0.005,0.005,0.002,0.005
2698,2022.0,0.016,0.041,0.005,0.002,0.005
2699,2022.0,0.007,0.027,0.005,0.002,0.005
2700,2022.0,0.012,0.009,0.005,0.002,0.005
2701,2022.0,0.016,0.009,0.015,0.002,0.015
2702,2022.0,0.023,0.011,0.005,0.002,0.005
2703,2022.0,0.011,0.013,0.005,0.002,0.005
2704,2022.0,0.117,0.012,0.005,0.002,0.005
2705,2022.0,0.007,0.007,0.008,0.002,0.008
2706,2022.0,0.034,0.005,0.005,0.002,0.005
2707,2022.0,0.011,0.006,0.005,0.002,0.005
2708,2022.0,0.026,0.036,0.005,0.002,0.005
2709,2022.0,0.005,0.023,0.005,0.002,0.005
2710,2022.0,0.01,0.018,0.005,0.002,0.005
2711,2022.0,0.006,0.019,0.005,0.002,0.005
2712,2022.0,0.061,0.028,0.005,0.002,0.005
2713,2022.0,0.021,0.006,0.005,0.002,0.005
2714,2022.0,0.079,0.007,0.011,0.002,0.011
2715,2022.0,0.013,0.019,0.005,0.002,0.005
2716,2022.0,0.006,0.007,0.005,0.002,0.005
2717,2022.0,0.016,0.011,0.005,0.002,0.005
2718,2022.0,0.007,0.019,0.005,0.002,0.005
2719,2022.0,0.04,0.007,0.013,0.002,0.013
2720,2022.0,0.008,0.005,0.024,0.002,0.024
2721,2022.0,0.006,0.099,0.005,0.003,0.005
2722,2022.0,0.006,0.005,0.005,0.002,0.005
2723,2022.0,0.028,0.034,0.007,0.002,0.007
2724,2022.0,0.018,0.009,0.005,0.002,0.005
2725,2022.0,0.013,0.005,0.009,0.002,0.009
2726,2022.0,0.006,0.027,0.005,0.002,0.005
2727,2022.0,0.011,0.036,0.005,0.002,0.005
2728,2022.0,0.011,0.011,0.053,0.002,0.053
2729,2022.0,0.015,0.007,0.011,0.002,0.011
2730,2022.0,0.031,0.02,0.015,0.002,0.015
2731,2022.0,0.009,0.016,0.007,0.002,0.007
2732,2022.0,0.022,0.009,0.005,0.002,0.005
2733,2022.0,0.024,0.015,0.008,0.002,0.008
2734,2022.0,0.005,0.005,0.007,0.002,0.007
2735,2022.0,0.01,0.011,0.005,0.002,0.005
2736,2022.0,0.014,0.013,0.009,0.002,0.009
2737,2022.0,0.08,0.016,0.061,0.002,0.061
2738,2022.0,0.032,0.012,0.005,0.002,0.005
2739,2022.0,0.025,0.005,0.005,0.002,0.005
2740,2022.0,0.016,0.008,0.006,0.002,0.006
2741,2022.0,0.044,0.078,0.005,0.002,0.005
2742,2022.0,0.015,0.01,0.005,0.002,0.005
2743,2022.0,0.03,0.011,0.005,0.002,0.005
2744,2022.0,0.009,0.017,0.01,0.002,0.01
2745,2022.0,0.017,0.005,0.005,0.002,0.005
2746,2022.0,0.021,0.005,0.016,0.002,0.016
2747,2022.0,0.013,0.014,0.005,0.002,0.005
2748,2022.0,0.155,0.005,0.017,0.002,0.017
2749,2022.0,0.012,0.016,0.005,0.002,0.005
2750,2022.0,0.023,0.005,0.005,0.002,0.005
2751,2022.0,0.026,0.005,0.006,0.002,0.006
2752,2022.0,0.007,0.011,0.01,0.002,0.01
2753,2022.0,0.01,0.013,0.005,0.002,0.005
2754,2022.0,0.049,0.005,0.014,0.002,0.014
2755,2022.0,0.03,0.061,0.015,0.002,0.015
2756,2022.0,0.023,0.187,0.005,0.004,0.005
2757,2022.0,0.096,0.005,0.005,0.002,0.005
2758,2022.0,0.007,0.009,0.005,0.002,0.005
2759,2022.0,0.028,0.015,0.005,0.002,0.005
2760,2022.0,0.028,0.005,0.006,0.002,0.006
2761,2022.0,0.026,0.014,0.007,0.002,0.007
2762,2022.0,0.005,0.019,0.005,0.002,0.005
2763,2022.0,0.023,0.03,0.005,0.002,0.005
2764,2022.0,0.011,0.03,0.005,0.002,0.005
2765,2022.0,0.361,0.023,0.063,0.002,0.063
2766,2022.0,0.005,0.006,0.005,0.002,0.005
2767,2022.0,0.016,0.005,0.011,0.002,0.011
2768,2022.0,0.019,0.005,0.005,0.002,0.005
2769,2022.0,0.005,0.005,0.005,0.002,0.005
2770,2022.0,0.015,0.009,0.005,0.002,0.005
2771,2022.0,0.015,0.008,0.022,0.002,0.022
2772,2022.0,0.007,0.01,0.005,0.002,0.005
2773,2022.0,0.006,0.017,0.005,0.002,0.005
2774,2022.0,0.011,0.005,0.005,0.002,0.005
2775,2022.0,0.006,0.006,0.005,0.002,0.005
2776,2022.0,0.007,0.008,0.005,0.002,0.005
2777,2022.0,0.008,0.017,0.005,0.002,0.005
2778,2022.0,0.027,0.038,0.012,0.004,0.012
2779,2022.0,0.019,0.043,0.005,0.002,0.005
2780,2022.0,0.036,0.032,0.013,0.003,0.013
2781,2022.0,0.081,0.039,0.009,0.002,0.009
2782,2022.0,0.01,0.01,0.005,0.002,0.005
2783,2022.0,0.091,0.005,0.01,0.002,0.01
2784,2022.0,0.006,0.021,0.005,0.002,0.005
2785,2022.0,0.042,0.022,0.005,0.002,0.005
2786,2022.0,0.018,0.027,0.005,0.002,0.005
2787,2022.0,0.012,0.08,0.005,0.002,0.005
2788,2022.0,0.025,0.037,0.007,0.002,0.007
2789,2022.0,0.011,0.026,0.005,0.002,0.005
2790,2022.0,0.014,0.025,0.008,0.002,0.008
2791,2022.0,0.005,0.042,0.006,0.002,0.006
2792,2022.0,0.018,0.038,0.038,0.002,0.038
2793,2022.0,0.005,0.005,0.005,0.002,0.005
2794,2022.0,0.012,0.012,0.005,0.002,0.005
2795,2022.0,0.027,0.006,0.006,0.002,0.006
2796,2022.0,0.009,0.005,0.005,0.002,0.005
2797,2022.0,0.016,0.01,0.008,0.002,0.008
2798,2022.0,0.006,0.008,0.009,0.002,0.009
2799,2022.0,0.119,0.005,0.005,0.002,0.005
2800,2022.0,0.005,0.043,0.016,0.002,0.016
2801,2022.0,0.011,0.012,0.005,0.002,0.005
2802,2022.0,0.014,0.022,0.005,0.002,0.005
2803,2022.0,0.051,0.007,0.014,0.002,0.014
2804,2022.0,0.018,0.022,0.014,0.002,0.014
2805,2022.0,0.01,0.033,0.005,0.002,0.005
2806,2022.0,0.017,0.005,0.014,0.002,0.014
2807,2022.0,0.005,0.005,0.005,0.002,0.005
2808,2022.0,0.005,0.012,0.005,0.002,0.005
2809,2022.0,0.005,0.007,0.01,0.002,0.01
2810,2022.0,0.01,0.009,0.005,0.002,0.005
2811,2022.0,0.033,0.02,0.005,0.002,0.005
2812,2022.0,0.006,0.062,0.005,0.007,0.005
2813,2022.0,0.025,0.05,0.005,0.002,0.005
2814,2022.0,0.011,0.006,0.005,0.002,0.005
2815,2022.0,0.028,0.017,0.005,0.002,0.005
2816,2022.0,0.012,0.005,0.005,0.002,0.005
2817,2022.0,0.008,0.014,0.008,0.002,0.008
2818,2022.0,0.008,0.005,0.005,0.002,0.005
2819,2022.0,0.008,0.005,0.005,0.002,0.005
2820,2022.0,0.01,0.005,0.006,0.002,0.006
2821,2022.0,0.057,0.007,0.005,0.044,0.005
2822,2022.0,0.005,0.005,0.005,0.002,0.005
2823,2022.0,0.066,0.025,0.028,0.002,0.028
2824,2022.0,0.005,0.005,0.031,0.002,0.031
2825,2022.0,0.01,0.011,0.005,0.002,0.005
2826,2022.0,0.044,0.021,0.005,0.002,0.005
2827,2022.0,0.005,0.036,0.008,0.002,0.008
2828,2022.0,0.013,0.041,0.005,0.002,0.005
2829,2022.0,0.053,0.016,0.007,0.005,0.007
2830,2022.0,0.007,0.038,0.006,0.002,0.006
2831,2022.0,0.005,0.005,0.005,0.002,0.005
2832,2022.0,0.029,0.005,0.005,0.002,0.005
2833,2022.0,0.083,0.037,0.009,0.002,0.009
2834,2022.0,0.01,0.006,0.005,0.002,0.005
2835,2022.0,0.005,0.017,0.005,0.002,0.005
2836,2022.0,0.01,0.075,0.011,0.002,0.011
2837,2022.0,0.054,0.038,0.007,0.002,0.007
2838,2022.0,0.005,0.043,0.005,0.003,0.005
2839,2022.0,0.032,0.005,0.014,0.002,0.014
2840,2022.0,0.005,0.005,0.005,0.002,0.005
2841,2022.0,0.012,0.017,0.005,0.002,0.005
2842,2022.0,0.025,0.013,0.033,0.002,0.033
2843,2022.0,0.015,0.008,0.03,0.002,0.03
2844,2022.0,0.012,0.034,0.005,0.002,0.005
2845,2022.0,0.02,0.02,0.007,0.002,0.007
2846,2022.0,0.065,0.167,0.036,0.004,0.036
2847,2022.0,0.022,0.02,0.005,0.037,0.005
2848,2022.0,0.007,0.066,0.005,0.002,0.005
2849,2022.0,0.01,0.056,0.005,0.002,0.005
2850,2022.0,0.018,0.044,0.043,0.002,0.043
2851,2022.0,0.017,0.016,0.005,0.002,0.005
2852,2022.0,0.005,0.023,0.005,0.002,0.005
2853,2022.0,0.03,0.012,0.073,0.002,0.073
2854,2022.0,0.016,0.036,0.014,0.002,0.014
2855,2022.0,0.013,0.034,0.005,0.002,0.005
2856,2022.0,0.005,0.229,0.005,0.006,0.005
2857,2022.0,0.065,0.013,0.05,0.002,0.05
2858,2022.0,0.016,0.017,0.005,0.002,0.005
2859,2022.0,0.007,0.029,0.005,0.002,0.005
2860,2022.0,0.013,0.012,0.008,0.002,0.008
2861,2022.0,0.011,0.111,0.005,0.002,0.005
2862,2022.0,0.024,0.039,0.013,0.017,0.013
2863,2022.0,0.037,0.019,0.005,0.054,0.005
2864,2022.0,0.045,0.015,0.032,0.002,0.032
2865,2022.0,0.012,0.016,0.005,0.002,0.005
2866,2022.0,0.012,0.01,0.005,0.002,0.005
2867,2022.0,0.005,0.005,0.009,0.007,0.009
2868,2022.0,0.005,0.005,0.005,0.002,0.005
2869,2022.0,0.009,0.005,0.006,0.002,0.006
2870,2022.0,0.075,0.008,0.039,0.007,0.039
2871,2022.0,0.047,0.025,0.005,0.002,0.005
2872,2022.0,0.064,0.059,0.013,0.003,0.013
2873,2022.0,0.026,0.026,0.026,0.01,0.026
2874,2022.0,0.005,0.012,0.005,0.002,0.005
2875,2022.0,0.01,0.011,0.019,0.002,0.019
2876,2022.0,0.005,0.008,0.006,0.002,0.006
2877,2022.0,0.005,0.006,0.007,0.053,0.007
2878,2022.0,0.008,0.011,0.005,0.002,0.005
2879,2022.0,0.034,0.008,0.008,0.002,0.008
2880,2022.0,0.061,0.018,0.005,0.002,0.005
2881,2022.0,0.016,0.009,0.005,0.002,0.005
2882,2022.0,0.005,0.005,0.008,0.002,0.008
2883,2022.0,0.005,0.008,0.005,0.002,0.005
2884,2022.0,0.01,0.011,0.014,0.002,0.014
2885,2022.0,0.005,0.005,0.012,0.002,0.012
2886,2022.0,0.011,0.028,0.005,0.002,0.005
2887,2022.0,0.017,0.005,0.005,0.002,0.005
2888,2022.0,0.005,0.01,0.01,0.003,0.01
2889,2022.0,0.023,0.023,0.005,0.002,0.005
2890,2022.0,0.012,0.014,0.06,0.002,0.06
2891,2022.0,0.095,0.006,0.008,0.002,0.008
2892,2022.0,0.006,0.009,0.011,0.002,0.011
2893,2022.0,0.008,0.041,0.064,0.007,0.064
2894,2022.0,0.005,0.005,0.011,0.002,0.011
2895,2022.0,0.012,0.005,0.005,0.002,0.005
2896,2022.0,0.009,0.005,0.006,0.002,0.006
2897,2022.0,0.005,0.014,0.011,0.003,0.011
2898,2022.0,0.016,0.007,0.013,0.002,0.013
2899,2022.0,0.01,0.051,0.005,0.002,0.005
2900,2022.0,0.014,0.013,0.008,0.002,0.008
2901,2022.0,0.007,0.005,0.005,0.002,0.005
2902,2022.0,0.019,0.006,0.027,0.002,0.027
2903,2022.0,0.016,0.02,0.006,0.002,0.006
2904,2022.0,0.007,0.012,0.005,0.002,0.005
2905,2022.0,0.034,0.005,0.017,0.002,0.017
2906,2022.0,0.006,0.024,0.005,0.002,0.005
2907,2022.0,0.017,0.023,0.006,0.002,0.006
2908,2022.0,0.028,0.038,0.02,0.002,0.02
2909,2022.0,0.009,0.007,0.006,0.006,0.006
2910,2022.0,0.007,0.017,0.005,0.002,0.005
2911,2022.0,0.009,0.005,0.005,0.002,0.005
2912,2022.0,0.017,0.007,0.005,0.002,0.005
2913,2022.0,0.007,0.011,0.007,0.003,0.007
2914,2022.0,0.009,0.012,0.005,0.002,0.005
2915,2022.0,0.012,0.01,0.015,0.007,0.015
2916,2022.0,0.059,0.039,0.009,0.003,0.009
2917,2022.0,0.008,0.012,0.007,0.002,0.007
2918,2022.0,0.01,0.191,0.005,0.004,0.005
2919,2022.0,0.011,0.005,0.024,0.002,0.024
2920,2022.0,0.005,0.025,0.009,0.002,0.009
2921,2022.0,0.014,0.035,0.005,0.002,0.005
2922,2022.0,0.005,0.006,0.005,0.007,0.005
2923,2022.0,0.006,0.039,0.005,0.002,0.005
2924,2022.0,0.014,0.081,0.005,0.008,0.005
2925,2022.0,0.009,0.035,0.005,0.002,0.005
2926,2022.0,0.005,0.005,0.005,0.002,0.005
2927,2022.0,0.022,0.014,0.005,0.002,0.005
2928,2022.0,0.006,0.014,0.005,0.002,0.005
2929,2022.0,0.005,0.014,0.005,0.002,0.005
2930,2022.0,0.056,0.213,0.005,0.006,0.005
2931,2022.0,0.021,0.005,0.007,0.002,0.007
2932,2022.0,0.005,0.007,0.005,0.002,0.005
2933,2022.0,0.032,0.017,0.005,0.002,0.005
2934,2022.0,0.014,0.016,0.005,0.002,0.005
2935,2022.0,0.005,0.012,0.005,0.002,0.005
2936,2022.0,0.005,0.017,0.005,0.003,0.005
2937,2022.0,0.005,0.023,0.005,0.004,0.005
2938,2022.0,0.008,0.044,0.005,0.002,0.005
2939,2022.0,0.015,0.013,0.01,0.01,0.01
2940,2022.0,0.014,0.011,0.009,0.002,0.009
2941,2022.0,0.024,0.015,0.007,0.007,0.007
2942,2022.0,0.012,0.019,0.006,0.031,0.006
2943,2022.0,0.005,0.16,0.005,0.004,0.005
2944,2022.0,0.016,0.047,0.028,0.028,0.028
2945,2022.0,0.013,0.062,0.005,0.002,0.005
2946,2022.0,0.006,0.008,0.005,0.004,0.005
2947,2022.0,0.012,0.007,0.005,0.002,0.005
2948,2022.0,0.047,0.008,0.008,0.041,0.008
2949,2022.0,0.021,0.011,0.014,0.002,0.014
2950,2022.0,0.072,0.005,0.01,0.002,0.01
2951,2022.0,0.044,0.021,0.02,0.002,0.02
2952,2022.0,0.007,0.011,0.041,0.002,0.041
2953,2022.0,0.075,0.326,0.013,0.005,0.013
2954,2022.0,0.009,0.099,0.093,0.002,0.093
2955,2022.0,0.234,0.063,0.027,0.026,0.027
2956,2022.0,0.008,0.072,0.005,0.002,0.005
2957,2022.0,0.018,0.012,0.005,0.002,0.005
2958,2022.0,0.005,0.005,0.005,0.002,0.005
2959,2022.0,0.007,0.037,0.008,0.002,0.008
2960,2022.0,0.023,0.015,0.005,0.002,0.005
2961,2022.0,0.009,0.013,0.005,0.002,0.005
2962,2022.0,0.021,0.189,0.005,0.022,0.005
2963,2022.0,0.005,0.005,0.008,0.041,0.008
2964,2022.0,0.018,0.04,0.005,0.03,0.005
2965,2022.0,0.005,0.005,0.005,0.002,0.005
2966,2022.0,0.051,0.037,0.005,0.002,0.005
2967,2022.0,0.03,0.052,0.005,0.025,0.005
2968,2022.0,0.005,0.056,0.026,0.004,0.026
2969,2022.0,0.007,0.188,0.008,0.004,0.008
2970,2022.0,0.016,0.005,0.007,0.002,0.007
2971,2022.0,0.014,0.006,0.009,0.002,0.009
2972,2022.0,0.005,0.005,0.005,0.002,0.005
2973,2022.0,0.024,0.082,0.026,0.003,0.026
2974,2022.0,0.01,0.016,0.084,0.002,0.084
2975,2022.0,0.006,0.021,0.008,0.003,0.008
2976,2022.0,0.006,0.01,0.073,0.002,0.073
2977,2022.0,0.036,0.005,0.049,0.003,0.049
2978,2022.0,0.014,0.006,0.005,0.002,0.005
2979,2022.0,0.281,0.01,0.108,0.004,0.108
2980,2022.0,0.009,0.01,0.005,0.021,0.005
2981,2022.0,0.017,0.008,0.005,0.003,0.005
2982,2022.0,0.008,0.022,0.037,0.003,0.037
2983,2022.0,0.039,0.008,0.01,0.002,0.01
2984,2022.0,0.006,0.053,0.005,0.004,0.005
2985,2022.0,0.011,0.005,0.006,0.002,0.006
2986,2022.0,0.005,0.007,0.007,0.002,0.007
2987,2022.0,0.01,0.06,0.005,0.003,0.005
2988,2022.0,0.005,0.006,0.011,0.002,0.011
2989,2022.0,0.013,0.031,0.007,0.002,0.007
2990,2022.0,0.018,0.03,0.005,0.005,0.005
2991,2022.0,0.017,0.083,0.005,0.003,0.005
2992,2022.0,0.013,0.012,0.007,0.002,0.007
2993,2022.0,0.005,0.012,0.005,0.002,0.005
2994,2022.0,0.274,0.022,0.01,0.004,0.01
2995,2022.0,0.005,0.1,0.005,0.005,0.005
2996,2022.0,0.014,0.022,0.005,0.002,0.005
2997,2022.0,0.023,0.028,0.012,0.002,0.012
2998,2022.0,0.005,0.006,0.011,0.002,0.011
2999,2022.0,0.014,0.022,0.013,0.003,0.013
3000,2022.0,0.018,0.017,0.013,0.003,0.013
3001,2022.0,0.005,0.019,0.051,0.002,0.051
3002,2022.0,0.011,0.006,0.005,0.002,0.005
3003,2022.0,0.005,0.005,0.013,0.002,0.013
3004,2022.0,0.014,0.04,0.012,0.003,0.012
3005,2022.0,0.01,0.019,0.007,0.003,0.007
3006,2022.0,0.006,0.005,0.016,0.002,0.016
3007,2022.0,0.009,0.021,0.009,0.002,0.009
3008,2022.0,0.012,0.021,0.059,0.004,0.059
3009,2022.0,0.014,0.011,0.005,0.002,0.005
3010,2022.0,0.07,0.023,0.005,0.006,0.005
3011,2022.0,0.026,0.114,0.005,0.022,0.005
3012,2022.0,0.012,0.156,0.005,0.017,0.005
3013,2022.0,0.126,0.051,0.012,0.017,0.012
3014,2022.0,0.01,0.005,0.008,0.01,0.008
3015,2022.0,0.005,0.03,0.01,0.002,0.01
3016,2022.0,0.083,0.009,0.007,0.002,0.007
3017,2022.0,0.006,0.05,0.007,0.003,0.007
3018,2022.0,0.005,0.01,0.005,0.002,0.005
3019,2022.0,0.015,0.095,0.005,0.002,0.005
3020,2022.0,0.014,0.02,0.005,0.002,0.005
3021,2022.0,0.036,0.006,0.005,0.002,0.005
3022,2022.0,0.085,0.018,0.033,0.002,0.033
3023,2022.0,0.031,0.007,0.005,0.002,0.005
3024,2022.0,0.053,0.007,0.043,0.002,0.043
3025,2022.0,0.03,0.091,0.011,0.002,0.011
3026,2022.0,0.005,0.008,0.005,0.002,0.005
3027,2022.0,0.019,0.006,0.005,0.002,0.005
3028,2022.0,0.016,0.054,0.005,0.006,0.005
3029,2022.0,0.028,0.03,0.005,0.002,0.005
3030,2022.0,0.089,0.015,0.005,0.002,0.005
3031,2022.0,0.28,0.044,0.025,0.002,0.025
3032,2022.0,0.01,0.043,0.005,0.002,0.005
3033,2022.0,0.168,0.092,0.018,0.002,0.018
3034,2022.0,0.091,0.008,0.014,0.002,0.014
3035,2022.0,0.272,0.006,0.013,0.002,0.013
3036,2022.0,0.014,0.008,0.007,0.002,0.007
3037,2022.0,0.009,0.029,0.005,0.002,0.005
3038,2022.0,0.156,0.007,0.008,0.003,0.008
3039,2022.0,0.005,0.005,0.044,0.002,0.044
3040,2022.0,0.014,0.005,0.005,0.002,0.005
3041,2022.0,0.024,0.03,0.007,0.002,0.007
3042,2022.0,0.024,0.024,0.037,0.002,0.037
3043,2022.0,0.013,0.024,0.015,0.002,0.015
3044,2022.0,0.014,0.012,0.005,0.002,0.005
3045,2022.0,0.019,0.008,0.014,0.002,0.014
3046,2022.0,0.01,0.01,0.007,0.002,0.007
3047,2022.0,0.009,0.03,0.005,0.002,0.005
3048,2022.0,0.118,0.065,0.045,0.002,0.045
3049,2022.0,0.064,0.011,0.023,0.002,0.023
3050,2022.0,0.011,0.028,0.005,0.003,0.005
3051,2022.0,0.103,0.073,0.005,0.01,0.005
3052,2022.0,0.01,0.027,0.005,0.003,0.005
3053,2022.0,0.028,0.011,0.017,0.01,0.017
3054,2022.0,0.009,0.005,0.012,0.002,0.012
3055,2022.0,0.013,0.068,0.005,0.006,0.005
3056,2022.0,0.015,0.017,0.005,0.002,0.005
3057,2022.0,0.027,0.013,0.005,0.002,0.005
3058,2022.0,0.01,0.039,0.009,0.002,0.009
3059,2022.0,0.132,0.034,0.005,0.004,0.005
3060,2022.0,0.01,0.006,0.005,0.002,0.005
3061,2022.0,0.015,0.016,0.016,0.002,0.016
3062,2022.0,0.008,0.005,0.005,0.002,0.005
3063,2022.0,0.005,0.018,0.005,0.002,0.005
3064,2022.0,0.05,0.016,0.006,0.002,0.006
3065,2022.0,0.021,0.012,0.005,0.002,0.005
3066,2022.0,0.016,0.005,0.006,0.002,0.006
3067,2022.0,0.005,0.01,0.008,0.002,0.008
3068,2022.0,0.008,0.005,0.005,0.002,0.005
3069,2022.0,0.005,0.043,0.039,0.002,0.039
3070,2022.0,0.006,0.049,0.011,0.002,0.011
3071,2022.0,0.008,0.013,0.007,0.002,0.007
3072,2022.0,0.038,0.006,0.005,0.002,0.005
3073,2022.0,0.005,0.009,0.005,0.002,0.005
3074,2022.0,0.021,0.033,0.005,0.03,0.005
3075,2022.0,0.025,0.07,0.011,0.002,0.011
3076,2022.0,0.016,0.005,0.006,0.002,0.006
3077,2022.0,0.005,0.019,0.005,0.004,0.005
3078,2022.0,0.01,0.021,0.041,0.002,0.041
3079,2022.0,0.059,0.013,0.006,0.002,0.006
3080,2022.0,0.006,0.005,0.005,0.002,0.005
3081,2022.0,0.024,0.008,0.008,0.002,0.008
3082,2022.0,0.011,0.019,0.005,0.002,0.005
3083,2022.0,0.031,0.058,0.02,0.002,0.02
3084,2022.0,0.014,0.038,0.006,0.002,0.006
3085,2022.0,0.135,0.045,0.006,0.002,0.006
3086,2022.0,0.006,0.024,0.005,0.002,0.005
3087,2022.0,0.083,0.063,0.017,0.002,0.017
3088,2022.0,0.55,0.071,0.019,0.002,0.019
3089,2022.0,0.009,0.006,0.116,0.002,0.116
3090,2022.0,0.006,0.214,0.005,0.008,0.005
3091,2022.0,0.007,0.005,0.005,0.002,0.005
3092,2022.0,0.178,0.068,0.009,0.002,0.009
3093,2022.0,0.013,0.052,0.005,0.002,0.005
3094,2022.0,0.09,0.012,0.013,0.002,0.013
3095,2022.0,0.01,0.005,0.006,0.002,0.006
3096,2022.0,0.15,0.021,0.007,0.002,0.007
3097,2022.0,0.052,0.015,0.015,0.002,0.015
3098,2022.0,0.01,0.006,0.005,0.002,0.005
3099,2022.0,0.044,0.005,0.01,0.002,0.01
3100,2022.0,0.083,0.035,0.046,0.002,0.046
3101,2022.0,0.005,0.013,0.005,0.002,0.005
3102,2022.0,0.005,0.043,0.005,0.002,0.005
3103,2022.0,0.013,0.054,0.009,0.002,0.009
3104,2022.0,0.164,0.005,0.026,0.002,0.026
3105,2022.0,0.128,0.071,0.01,0.002,0.01
3106,2022.0,0.022,0.014,0.017,0.002,0.017
3107,2022.0,0.005,0.015,0.005,0.002,0.005
3108,2022.0,0.113,0.006,0.005,0.002,0.005
3109,2022.0,0.058,0.017,0.027,0.002,0.027
3110,2022.0,0.007,0.01,0.005,0.002,0.005
3111,2022.0,0.005,0.059,0.005,0.002,0.005
3112,2022.0,0.005,0.007,0.007,0.002,0.007
3113,2022.0,0.015,0.007,0.005,0.002,0.005
3114,2022.0,0.005,0.024,0.007,0.002,0.007
3115,2022.0,0.034,0.022,0.014,0.002,0.014
3116,2022.0,0.031,0.016,0.005,0.002,0.005
3117,2022.0,0.01,0.021,0.005,0.002,0.005
3118,2022.0,0.017,0.008,0.006,0.002,0.006
3119,2022.0,0.005,0.005,0.005,0.002,0.005
3120,2022.0,0.02,0.019,0.005,0.002,0.005
3121,2022.0,0.007,0.045,0.007,0.002,0.007
3122,2022.0,0.142,0.044,0.011,0.002,0.011
3123,2022.0,0.013,0.019,0.005,0.002,0.005
3124,2022.0,0.007,0.011,0.005,0.002,0.005
3125,2022.0,0.006,0.019,0.005,0.002,0.005
3126,2022.0,0.021,0.006,0.005,0.002,0.005
3127,2022.0,0.093,0.005,0.005,0.002,0.005
3128,2022.0,0.032,0.019,0.005,0.002,0.005
3129,2022.0,0.008,0.031,0.005,0.002,0.005
3130,2022.0,0.014,0.03,0.005,0.002,0.005
3131,2022.0,0.005,0.011,0.045,0.002,0.045
3132,2022.0,0.01,0.03,0.005,0.002,0.005
3133,2022.0,0.005,0.005,0.005,0.002,0.005
3134,2022.0,0.01,0.007,0.03,0.002,0.03
3135,2022.0,0.026,0.07,0.005,0.002,0.005
3136,2022.0,0.009,0.005,0.005,0.002,0.005
3137,2022.0,0.014,0.007,0.005,0.002,0.005
